"","degree","eigenvector","pagerank","authorities","hubscore","betweenness","closeness","informationcent","eccentricity","dmnc","lobby","leverage","localbridge"
"10281",0.0980392156862745,0.00865088738303154,0.0207492218744422,5.28413183690622e-05,0.00168063731900299,0.0336027098550635,0.517150387789061,0.816929952457089,0.25,0.0793650793650794,0.315789473684211,0.664283564184539,0.000334304346969253
"10284",0.00980392156862745,0.0032516425514327,0.0107081642516476,6.86110910435892e-05,0.00018373695592564,0.00419201223346956,0.386342509557712,0.743742013203225,0.5,0.00793650793650794,0.0526315789473684,0.124148449415353,0.0349451137911246
"10287",0.00980392156862745,0.000852322686151042,0.00932454992386843,0.000146096217002859,5.05202178374437e-05,0.000134595838906733,0.320981264482414,0.722924385870682,0.5,0.00793650793650794,0.0526315789473684,0.227249618708693,0.0171266071928781
"10292",0.0980392156862745,0.033911939818508,0.00909137235696607,7.31182621050347e-05,0.0623346354659166,0.0187420981448623,0.597420028410209,0.731195633196931,0.25,0.0793650793650794,0.421052631578947,0.517601090473917,0.000680654835986504
"10294",0.0686274509803922,0.0144343871875507,0.0169183994468325,0.000294633076202732,0.00437108626929724,0.010079165815441,0.513475672370577,0.861208626101263,0.5,0.0555555555555556,0.315789473684211,0.55563504361032,0.000659836871820057
"10295",0.0882352941176471,0.0192966120849779,0.0115195624077975,0.00017063123338907,0.010628393433867,0.0180141252675684,0.521911530277544,0.371746269480747,0.25,0.0714285714285714,0.263157894736842,0.625765481318956,0.000581020360318263
"10297",0.00980392156862745,0.00410523382190338,0.00911465358657682,4.09077702540991e-05,0.00369777223223815,0.00201532280136162,0.376597973335099,0.781489020675446,0.25,0.00793650793650794,0.0526315789473684,0.124148449415353,0.0349451137911246
"10298",0.0490196078431373,0.00565883064026743,0.00911465358657778,4.09077702546365e-05,0.00189392177065487,0.0546496308514937,0.457445346077084,0.722525362086657,0.25,0.0396825396825397,0.210526315789474,0.487309229741719,0.00103534795093442
"10303",0.0882352941176471,0.0117252849799059,0.0121737743590266,0.000207643530720972,0.00347914221101139,0.00948655383004014,0.546668017803516,0.836369568233461,0.5,0.0714285714285714,0.315789473684211,0.587672993924287,0.000615212479099225
"10305",0.0196078431372549,0.00208065840559571,0.102518819984113,4.03669241420214e-05,0.000113434815609808,2.62619017134502e-05,0.327336317811611,0.490610651055977,0.5,0.0158730158730159,0.105263157894737,0.392475851550585,0.00517773934397929
"10306",0.0980392156862745,0.0100316466259193,0.00836406289495991,9.20267504499631e-05,0.00382448633526848,0.00580064186788768,0.543945288647039,0.88089730493287,0.25,0.0793650793650794,0.421052631578947,0.584253897068966,0.000521914256977306
"10310",0.0980392156862745,0.0107467027354582,0.00938759336534836,0.000656010478082349,0.00254914770704758,0.0280080709350009,0.546450005682446,0.375376693701046,0.25,0.0793650793650794,0.421052631578947,0.576027384205652,0.000448296050417824
"10311",0.00980392156862745,0.00144323430166644,0.0108138909921504,5.15406980013651e-05,6.35105625953987e-05,2.74440931932094e-05,0.311562535262956,0.204721204630541,0.5,0.00793650793650794,0.0526315789473684,0.296797153024911,0.0114359440279161
"10312",0.0980392156862745,0.027683628038169,0.0108138909921504,5.15406980025711e-05,0.00215983137504543,0.108001408377994,0.585849640673633,0.793110703033309,0.25,0.0793650793650794,0.473684210526316,0.547518476284342,0.000663313868751945
"10313",0.00980392156862745,0.00129218270170396,0.0108138909921504,5.15406980013651e-05,3.10466637228777e-16,0.00618270922564565,0.294005898035327,0.835923924368016,0.5,0.00793650793650794,0.0526315789473684,0.444839857651246,0.00444329520454292
"10314",0.0980392156862745,0.212008901532018,0.0108138909921491,5.15406980025711e-05,0.592464858149893,0.0684576477530763,0.673214364657167,0.487783366832298,0.25,0.0793650793650794,0.526315789473684,0.335154266217889,0.00155078569842419
"10315",0.0490196078431373,0.00826610695995173,0.0248962002203883,0.0019512589876435,0.00141252204519464,0.00878235560103732,0.48733844141116,0.575610705415577,0.25,0.0396825396825397,0.263157894736842,0.353331937757309,0.00325795933809577
"10318",0.0980392156862745,0.0139115229903353,0.00829938424857778,3.70077177258855e-05,0.0112477407396414,0.0212898556401011,0.55059223598278,0.793871698927918,0.25,0.0793650793650794,0.315789473684211,0.640696232519605,0.000262587036626484
"10321",0.0980392156862745,0.0196203748272531,0.00992541436222496,4.24631891916506e-05,0.00712579446479041,0.0330825878289978,0.570823760818095,0.187130791992969,0.25,0.0793650793650794,0.368421052631579,0.578534628889136,0.000575847708112013
"10324",0.0980392156862745,0.0101868944485012,0.0118945236590283,6.89713902375066e-05,0.00619330029795248,0.0272987587213713,0.514351354390209,0.878474088116071,0.25,0.0793650793650794,0.315789473684211,0.699784752509982,0.000276272234422926
"10326",0.0980392156862745,0.0217341737657231,0.00849566112479318,0.00168264859031946,0.00567467985753962,0.0356654988853666,0.573217049436065,0.811513492958455,0.25,0.0793650793650794,0.421052631578947,0.590199626812281,0.000470515900214646
"10327",0.107843137254902,0.0149766826145439,0.0188532789152,0.00186897356056596,0.00207806867929709,0.489034363742666,0.569778513815408,0.192518942523105,0.25,0.0873015873015873,0.421052631578947,0.601805196368093,0.000477210139287565
"10328",0.0196078431372549,0.00223266322162365,0.025779402021343,0.000315139092370419,0.000152396600001414,0.00193140792040699,0.384213257841926,0.704974169490747,0.5,0.0158730158730159,0.105263157894737,0.376105744789019,0.00467749875365111
"10330",0.0980392156862745,0.0185639853567791,0.00980995643907265,0.00268169087247503,0.00176487276595889,0.148765756349545,0.568931900078585,0.800171416953147,0.25,0.0793650793650794,0.315789473684211,0.590777821151002,0.000591340629586388
"10332",0.00980392156862745,0.00836151621541121,0.00980995643914588,0.00268169087247382,3.10466637228777e-16,0.00618270922564565,0.428505448183464,0.877393508783013,0.5,0.00793650793650794,0.0526315789473684,0.394128113879003,0.00469123503219118
"10334",0.0980392156862745,0.0250725547917108,0.0146586861800827,0.000183961723479553,0.0362131439624763,0.0263638905176856,0.556715954227952,0.857836103995689,0.25,0.0793650793650794,0.263157894736842,0.680822270277224,0.000243180286809555
"10336",0.0392156862745098,0.000931465942661488,0.00842919591458676,9.46541845124122e-05,5.55061229954149e-05,0.0146813625185887,0.300812115337294,0.491452964254718,0.5,0.0317460317460317,0.105263157894737,0.726232841891205,0.000657449440254098
"10337",0.0196078431372549,0.00294993924977978,0.0174337841164526,0.00225383045958596,6.16617784014491e-16,0.00618270922564565,0.338270231272507,0.797071666724241,0.5,0.0158730158730159,0.105263157894737,0.425521098118963,0.00273180773029074
"10340",0.0980392156862745,0.0133997953180437,0.00502497076040853,8.8974367142219e-05,0.00447972711535344,0.100550687121743,0.559989769579356,0.893454677847692,0.25,0.0793650793650794,0.368421052631579,0.591585421038378,0.000466380909193565
"10344",0.0980392156862745,0.0130180914042646,0.00502497076040658,8.8974367142219e-05,0.00530120727132891,0.028068699715723,0.552622171065633,0.192730941098941,0.25,0.0793650793650794,0.368421052631579,0.542758411520625,0.000819847321905746
"10345",0.0882352941176471,0.161465675288516,0.0104573355147006,0.000706855102852149,0.392410630929018,0.0231029619503774,0.676505136506877,0.634031564096093,0.25,0.0714285714285714,0.473684210526316,0.257424845242469,0.00281527594696268
"10346",0.0196078431372549,0.00497410196651254,0.0104573355147006,0.000706855102851209,0.00113345473695728,0.00715534884711412,0.419700180849129,0.199238077389717,0.5,0.0158730158730159,0.105263157894737,0.288185053380783,0.00709500648817968
"10349",0.107843137254902,0.0272342500824925,0.0298351565913795,0.000222087125762563,0.00465256610997691,0.104024423556847,0.616049164155658,0.373151566198865,0.25,0.0873015873015873,0.526315789473684,0.508047788582445,0.000881600341382765
"10351",0.0980392156862745,0.0256409225570774,0.0111087318762506,4.84920532501233e-05,0.0328651434487893,0.0204442471682985,0.579455829634024,0.83469955557748,0.25,0.0793650793650794,0.368421052631579,0.58478879821678,0.000485405025380857
"10359",0.0980392156862745,0.0152525529893979,0.0082972751809994,0.000105247034292969,0.00186648407290415,0.031371833605276,0.536955577809838,0.800153841099438,0.25,0.0793650793650794,0.315789473684211,0.668588249819876,0.00026008533560387
"10360",0.00980392156862745,0.00216326114722946,0.0165945503619988,4.80732631010894e-05,0.000439598506210851,4.26197786694323e-06,0.367830252532726,0.379162182172014,0.5,0.00793650793650794,0.0526315789473684,0.18655178872448,0.021521640174887
"10361",0.0784313725490196,0.0222431688544309,0.00900264625077523,0.00192791346193267,0.00644766911773593,0.0183608547758365,0.525954443944946,0.485168068010507,0.25,0.0634920634920635,0.263157894736842,0.610759347414152,0.000450500574487527
"10363",0.0196078431372549,0.00303102576055452,0.0173788116559721,0.00195044708228482,0.000559830471108656,1.24307687785844e-05,0.366870393610791,0.379344342043527,0.5,0.0158730158730159,0.105263157894737,0.240467717336045,0.0110413745018324
"10364",0.00980392156862745,0.00104708663564829,0.0108361272163927,3.71287477271028e-05,0.00116627657018585,3.88928543009365e-05,0.302878991362885,0.852478174727011,0.5,0.00793650793650794,0.0526315789473684,0.198102016607355,0.0207594757924137
"10365",0.0980392156862745,0.0141948745332915,0.0108361272163927,3.71287477283147e-05,0.00882893837704136,0.0127537252489031,0.558934833149066,0.840247526940863,0.25,0.0793650793650794,0.368421052631579,0.613512357160365,0.000431644942616258
"10368",0.0882352941176471,0.0128068843052403,0.00960753582265398,0.000138314731059745,0.00249405834389788,0.0327078944989023,0.535984212692625,0.571717422617892,0.25,0.0714285714285714,0.421052631578947,0.514400713374965,0.000782023427047148
"10369",0.0784313725490196,0.0341712654891099,0.00960753582265397,0.00013831473105961,0.000988104548280175,0.0112122962592317,0.540442560568511,0.572110185010597,0.25,0.0634920634920635,0.368421052631579,0.577098880316604,0.0005019321613477
"10371",0.0294117647058824,0.00719692697723933,0.0268082931462334,0.00184482380290409,0.00309682685311373,0.000826015965888608,0.450427778135524,0.712066693965402,0.25,0.0238095238095238,0.157894736842105,0.243772241992883,0.00798781532876193
"10372",0.0980392156862745,0.0107874590614382,0.00935561342972451,4.01970111555343e-05,0.00267935175189364,0.0159401904667613,0.535865517204487,0.847256155128892,0.25,0.0793650793650794,0.368421052631579,0.593450876192963,0.000512482850699438
"10373",0.0196078431372549,0.00809165369482167,0.0179585775111388,0.000188326627427607,0.00102753805349634,0.00578394779173532,0.412393141257926,0.1839643908888,0.5,0.0158730158730159,0.105263157894737,0.206378936665507,0.0132395447815134
"10376",0.0980392156862745,0.0345076021629933,0.0122355026785779,5.15348162194104e-05,0.00598177274021568,0.0112452151843852,0.59425400794089,0.369393861671617,0.25,0.0793650793650794,0.421052631578947,0.526175931914705,0.000497209923525666
"10377",0.107843137254902,0.0367616549741206,0.0205583908119756,0.000216734995519495,0.0652944939085743,0.0749052478470713,0.595970247805092,0.754205225843456,0.25,0.0873015873015873,0.368421052631579,0.598462084922242,0.000367773571307869
"10378",0.107843137254902,0.0357099159023953,0.113488091317275,4.5489764855586e-05,0.00796250739344625,0.048814297925247,0.566006904120893,0.183664996524024,0.25,0.0873015873015873,0.315789473684211,0.7005057034823,0.000251828166249737
"10379",0.0980392156862745,0.00680685471523484,0.0167333502505121,4.52982887394413e-05,0.00452691634532782,0.0372589824327164,0.488958998177782,0.800547541232814,0.5,0.0793650793650794,0.263157894736842,0.697475811745417,0.00034243109821714
"10381",0.0980392156862745,0.0218732300822145,0.00924418696573033,5.14963032641364e-05,0.00376258129313124,0.0136411661247744,0.574437917314058,0.810929906583663,0.25,0.0793650793650794,0.421052631578947,0.567324157312105,0.000454098608558694
"10383",0.0980392156862745,0.0097164161924248,0.0309379553312991,8.94040341660837e-05,0.00208345204218325,0.106384977296728,0.518580789538971,0.575131189195719,0.25,0.0793650793650794,0.368421052631579,0.629617219474871,0.000360671400965651
"10385",0.0980392156862745,0.0158685445802187,0.00851111030472961,5.16582399393958e-05,0.00360821453589909,0.0961328019072308,0.545871062383159,0.378551381768302,0.25,0.0793650793650794,0.421052631578947,0.606630277432949,0.000371959054528745
"10387",0.0980392156862745,0.0686601070929213,0.00851111030472961,0.0141704080007461,0.11554087237215,0.0559375607497339,0.61819537236975,0.576217789075633,0.25,0.0793650793650794,0.421052631578947,0.510292525329826,0.000466404288112862
"10391",0.0980392156862745,0.00792846290055003,0.0182392693994292,0.000108591721650999,0.00197057061010882,0.0183935891751912,0.501677583085328,0.908802288283782,0.5,0.0793650793650794,0.263157894736842,0.708049974334981,0.000282628485785411
"10392",0.0980392156862745,0.0165323242072462,0.00843558979118604,0.00017043274973572,0.00706049404816442,0.0235855120454582,0.57400794896417,0.775227588262686,0.25,0.0793650793650794,0.368421052631579,0.587044337199977,0.000491559722818813
"10396",0.0980392156862745,0.0212254560574918,0.00831406076600434,0.000135725398307696,0.00454915283558426,0.0244260356705631,0.595083665179407,0.199499096355285,0.25,0.0793650793650794,0.421052631578947,0.548676240865789,0.000639820718290929
"10397",0.0980392156862745,0.00917642967140168,0.00919445827817714,4.97026627569475e-05,0.00304988485744832,0.207404400310071,0.486392511041406,0.639276780453927,0.25,0.0793650793650794,0.368421052631579,0.701377399443639,0.000218431038211043
"10398",0.0294117647058824,0.00336048930587065,0.0263592446112632,9.44593997138539e-05,9.21605696328399e-16,0.168703487291172,0.400431542881874,0.443605127934106,0.5,0.0238095238095238,0.157894736842105,0.29069649211998,0.00650542889303214
"10403",0.0980392156862745,0.00618682890426214,0.00801905208503165,0.000107144854389385,0.00181654662386311,0.0906097284228423,0.488731296629109,0.535128160359223,0.25,0.0793650793650794,0.263157894736842,0.714324373554015,0.000286454909303629
"10404",0.107843137254902,0.0191435502425915,0.00801905208503068,0.000126792785932739,0.0303802117509869,0.018607798279085,0.544225070869079,0.57625713336071,0.25,0.0873015873015873,0.315789473684211,0.665728889748877,0.00035900337073417
"10410",0.0980392156862745,0.0835352902446957,0.00855730817123257,0.00166151616248013,0.233624629150374,0.0142692937816315,0.560086663855387,0.484640790138547,0.25,0.0793650793650794,0.263157894736842,0.62491882164872,0.00027870436031082
"10416",0.0588235294117647,0.00853898435939215,0.0165959343166142,0.000201934820332336,0.000854820299038721,0.0106300764495256,0.472352530444485,0.886461590942435,0.25,0.0476190476190476,0.263157894736842,0.550015608416058,0.000707337456854995
"10417",0.0980392156862745,0.0272301569822911,0.00829719796078188,4.46420415943301e-05,0.00459875311142924,0.0114331760725946,0.584465263704838,0.779099100606538,0.25,0.0793650793650794,0.421052631578947,0.542456340569585,0.000749782365002849
"10418",0.107843137254902,0.014826990048912,0.0166569931726917,0.000122342277371311,0.00161791843404201,0.018599445348402,0.568769602166233,0.742523814010072,0.25,0.0873015873015873,0.473684210526316,0.598292559124355,0.000369292737056089
"10421",0.00980392156862745,0.00226012532339516,0.010446443127141,0.000154213538229895,0.000143623531532294,2.84131857796215e-06,0.338915789386565,0.749363303101465,0.5,0.00793650793650794,0.0526315789473684,0.182788741507603,0.0229879580475644
"10423",0.00980392156862745,0.00136688284724231,0.00865619971881816,7.70036320032544e-05,3.76982186382581e-05,0.00390893713353019,0.341237618475962,0.192904349875328,0.5,0.00793650793650794,0.0526315789473684,0.148754448398577,0.0289175660863492
"10425",0.107843137254902,0.010540768824876,0.0169533911158835,0.000186995316721719,0.000861881328632564,0.130136009962834,0.517133431290755,0.710441403441724,0.25,0.0873015873015873,0.421052631578947,0.672825471844503,0.000285099754494251
"10426",0.0882352941176471,0.0232271279503417,0.00865619971881816,7.70036320043292e-05,0.00433016285223548,0.0444454182685338,0.540762311679414,0.192904349875324,0.25,0.0714285714285714,0.315789473684211,0.633948791422101,0.000344379351865397
"10428",0.00980392156862745,0.0017323283501196,0.0109157931147749,6.70138863431388e-05,3.10466637228777e-16,0.00618270922564565,0.292116459652719,0.1824038516514,0.5,0.00793650793650794,0.0526315789473684,0.433451957295374,0.0045010856906865
"10429",0.0980392156862745,0.00530435405550854,0.0109157931147749,6.70138863443476e-05,0.000927223497003188,0.660411035121727,0.457692426480963,0.182403851651401,0.25,0.0793650793650794,0.263157894736842,0.711634860574981,0.000279574202783472
"10431",0.0490196078431373,0.00595359610772992,0.0093428556836917,5.96521866654494e-05,0.000359324928309403,0.015018815193935,0.437385808581724,0.367321024075606,0.5,0.0396825396825397,0.157894736842105,0.599138820847006,0.000641761772964468
"10433",0.0196078431372549,0.00181460493875939,0.00838715671192351,6.40839823319002e-05,0.00209204165236538,0.00618697120351259,0.339468086759942,0.194589613180927,0.5,0.0158730158730159,0.105263157894737,0.447150714054629,0.00265503072209998
"10434",0.0980392156862745,0.0101487029846244,0.0085358125798676,0.000120620424386003,0.00158846371978297,0.058507325323052,0.530630803941902,0.37733785462316,0.5,0.0793650793650794,0.368421052631579,0.672391750935057,0.000305676035288807
"10436",0.00980392156862745,0.00319219802181522,0.0245122886621108,9.2746682445321e-05,8.00561775679931e-06,0.0192988930449967,0.352763798199099,0.81739229461166,0.5,0.00793650793650794,0.0526315789473684,0.138027452974072,0.0313603254814182
"10437",0.0882352941176471,0.0656436609376576,0.0245122886621108,9.27466824463948e-05,0.1227631141464,0.0374896119090251,0.620484499640987,0.194589613180925,0.25,0.0714285714285714,0.421052631578947,0.439590620646768,0.000895031909938542
"10441",0.0392156862745098,0.00879572188998205,0.0176365939370095,0.001621319287717,0.000436859811720727,0.00175817558493082,0.437252578952181,0.816073745737716,0.5,0.0317460317460317,0.210526315789474,0.422197972141231,0.00259747210967019
"10443",0.0980392156862745,0.00699838597073894,0.00933939278941486,0.00156169535823048,0.00140952395667285,0.0522400067400799,0.485266115082543,0.194589613180924,0.5,0.0793650793650794,0.315789473684211,0.67802565057451,0.000434458509905377
"10445",0.0980392156862745,0.0179226982939146,0.0172384173323653,0.000190445014455621,0.00578110523871848,0.0151274588207707,0.553909653758398,0.822130521778559,0.5,0.0793650793650794,0.368421052631579,0.600186712469298,0.000516937084996771
"10446",0.107843137254902,0.00994097418899143,0.0174315321002889,0.00030467944482303,0.00229927271000924,0.0333807761761942,0.518740665094423,0.178375328569935,0.5,0.0873015873015873,0.315789473684211,0.685395880565853,0.000330314573823402
"10449",0.107843137254902,0.0158180808899143,0.0228863631750601,0.000167656929408102,0.00477122947670231,0.0286986953530463,0.576289809164705,0.178375328569933,0.25,0.0873015873015873,0.473684210526316,0.548837887137065,0.000669333036102562
"10450",0.0196078431372549,0.00456087942099398,0.0221739826066763,0.000168264824914603,2.53688725109313e-05,0.000319243580643454,0.355475626749522,0.178375328569937,0.5,0.0158730158730159,0.105263157894737,0.288934078969666,0.00793371166690258
"10453",0.0882352941176471,0.00684294721067325,0,1.21032493134016e-15,0.00331168704639024,0,0.474833023910883,0.178375328569934,0.25,0.0714285714285714,0.210526315789474,0.705733696908074,0.000311749137786305
"10454",0.0882352941176471,0.0271226469178276,0.00759192957039693,7.92080002269863e-05,0.00203964248776892,0.00780753894774818,0.572235994891249,0.178375328569934,0.25,0.0714285714285714,0.421052631578947,0.523887948250298,0.000868083552686501
"10456",0.107843137254902,0.0880943092089116,0.0219590069472645,0.00010951971181641,0.177061634042628,0.192159456127238,0.641682544879713,0.178375328569935,0.25,0.0873015873015873,0.526315789473684,0.470364905436853,0.000882528287150473
"10458",0.0980392156862745,0.0278509095273658,0.0135833702473526,2.18188478783381e-05,0.00544087342117242,0.365193856447219,0.584093431920568,0.178375328569934,0.25,0.0793650793650794,0.421052631578947,0.525246480906954,0.000664136221081781
"10460",0.0882352941176471,0.0235480775732379,0,1.21032493134016e-15,0.0030082259131774,0,0.53385617215529,0.798492191486872,0.25,0.0714285714285714,0.315789473684211,0.661500646164714,0.000292271893845363
"10463",0.0980392156862745,0.0156670759458831,0.00759192957039693,7.19499021123428e-05,0.00598844295983929,0.00540406029342568,0.549981802043783,0.780136473231927,0.25,0.0793650793650794,0.421052631578947,0.595335038258103,0.000483339023489691
"10464",0.00980392156862745,0.00211064640500832,0.00759192957039693,7.19499021111351e-05,0.000309743719785072,0.000242788546177714,0.318860491015781,0.368106743613654,0.5,0.00793650793650794,0.0526315789473684,0.220640569395018,0.018197430906715
"10465",0.0980392156862745,0.00586354334746456,0.0113573953039519,4.9831420517803e-05,0.00178015738560087,0.0225067669978688,0.468669336776848,0.633440019949777,0.5,0.0793650793650794,0.315789473684211,0.717328319556387,0.000238641776701829
"10466",0.0980392156862745,0.0376474302413631,0.0113573953039519,4.9831420517803e-05,0.0694680024361357,0.0526035947042186,0.568532211189957,0.848737096719017,0.25,0.0793650793650794,0.421052631578947,0.573514709884817,0.000525910183598188
"10468",0.0980392156862745,0.0963986873124482,0.0083153739462989,8.63002614000372e-05,0.212066218262662,0.0214289007905109,0.649176105952276,0.196126716951333,0.25,0.0793650793650794,0.526315789473684,0.356759489947215,0.00159181906888344
"10470",0.00980392156862745,0.00290930083016061,0.0083153739462989,8.63002613988295e-05,0.00147490894394669,0.000116378727339393,0.383203740603526,0.376705142291884,0.25,0.00793650793650794,0.0526315789473684,0.136417556346382,0.031636929517661
"10471",0.0980392156862745,0.00529926166079739,0.0083153739462989,8.63002614000372e-05,0.00229908892876704,0.037812626496874,0.48295882013455,0.902179222161604,0.25,0.0793650793650794,0.263157894736842,0.74719053068363,0.000213034627430173
"10472",0.0980392156862745,0.0280281532510736,0.00831537394629894,8.63002614000372e-05,0.0065764121850605,0.0162397565371488,0.576092387077291,0.0558353936866006,0.25,0.0793650793650794,0.368421052631579,0.564457834464622,0.00061102409759465
"10473",0.0294117647058824,0.00781893868959927,0.0083153739462989,0.00276347411960986,0.000141902715884691,0.0220770644101648,0.45777478661559,0.810664583323734,0.5,0.0238095238095238,0.157894736842105,0.272074523759682,0.00708895744327619
"10474",0.0980392156862745,0.0307172467316837,0.00831537394629894,0.0027634741196108,0.00385162033054135,0.0184941128670611,0.578507476907369,0.720372213548067,0.25,0.0793650793650794,0.473684210526316,0.552360518135252,0.000655387874990752
"10479",0.107843137254902,0.0114370814752218,0.0497848608786228,0.000189335468722812,0.00631732984221406,0.0208119001243483,0.526283884483452,0.771604372348011,0.25,0.0873015873015873,0.315789473684211,0.693349052990958,0.000381981684560709
"10480",0.0980392156862745,0.0160432473533963,0.00830895470264775,0.000168870912719592,0.00284686917186723,0.0171933933258192,0.523977800713909,0.88986444981909,0.25,0.0793650793650794,0.315789473684211,0.701018344757146,0.000257696153062172
"10481",0.0980392156862745,0.014425879930349,0.00829862473550729,0.000108805359257955,0.00663752645695142,0.0188218783880552,0.565619327016769,0.371928213319034,0.25,0.0793650793650794,0.421052631578947,0.559174371869357,0.000675257069930285
"10483",0.0980392156862745,0.00997586380412683,0.008373458524042,7.29462890356891e-05,0.0037121408133338,0.120504589580589,0.539901163801187,0.79417081559293,0.25,0.0793650793650794,0.368421052631579,0.61126225858853,0.000468319418606217
"10484",0.0882352941176471,0.0477973465360722,0.00837345852403708,7.29462890355589e-05,0.00693526033840604,0.0588216225854084,0.57851111044272,0.191118848679781,0.25,0.0714285714285714,0.421052631578947,0.4817015021815,0.00114638996313848
"10487",0.0980392156862745,0.0168770421228384,0.098324653623543,1.34967768541701e-15,0.0097987490564656,0.177882366957278,0.537920887034799,0.805368878319395,0.25,0.0793650793650794,0.315789473684211,0.673740432861671,0.000233686433217394
"10489",0.0980392156862745,0.0273040260674255,0.00827354899762462,4.34476517200565e-05,0.00252743506156549,0.0596940979877385,0.573220682971417,0.196527269681478,0.25,0.0793650793650794,0.421052631578947,0.568729160708118,0.00051453642554307
"10491",0.0196078431372549,0.00361143309491307,0.00827354899762461,4.34476517189834e-05,0.000855623230385117,0.0202843429017033,0.397726981402153,0.803854960273063,0.25,0.0158730158730159,0.105263157894737,0.198169801728521,0.0138790561667967
"10496",0.0980392156862745,0.027304101151395,0.00829719139706339,0.000109991684718463,0.00822990564333676,0.00384901688385644,0.590133578852663,0.305164863159054,0.25,0.0793650793650794,0.421052631578947,0.540513190960534,0.000792319438665552
"10497",0.0196078431372549,0.0108130668380281,0.0173301592123102,0.000130605920155851,7.26080900592607e-05,0.00185310406674355,0.42945258973167,0.717727410064693,0.25,0.0158730158730159,0.105263157894737,0.201091697214567,0.0136634205258343
"10498",0.0980392156862745,0.02213583918626,0.00903296781524704,2.06142354398e-05,0.00101077632747262,0.0335815685071212,0.524642737683173,0.787495622567815,0.25,0.0793650793650794,0.315789473684211,0.676767114230517,0.000254473292536362
"10500",0.0980392156862745,0.0165181851119531,0.00903296781524686,2.06142354398e-05,0.0081389215640429,0.0548067671147406,0.567737678126501,0.817095466759311,0.25,0.0793650793650794,0.368421052631579,0.593354407765854,0.000459558560650057
"10501",0.0980392156862745,0.237723720457208,0.0211859863542837,0.000186667118667438,0.6632868402431,0.0211758596843581,0.680109603575238,0.819063423856131,0,0.0793650793650794,0.526315789473684,0.285845832333681,0.00211159668949775
"10503",0.0980392156862745,0.0146393238824416,0.00925300727388497,0.00010356761837016,0.00423919856737491,0.0164966294559886,0.56658705859863,0.807815382556146,0.25,0.0793650793650794,0.421052631578947,0.554600841419656,0.000670504849493222
"10504",0.00980392156862745,0.00136170893976457,0.00925300727388497,0.000103567618368953,3.10466637228777e-16,0.00618270922564565,0.281472017841466,0.578874451919312,0.5,0.00793650793650794,0.0526315789473684,0.451957295373665,0.00440651944063337
"10507",0.107843137254902,0.00590735907424034,0.0169621630490155,7.41300757980146e-05,0.000142422338438375,0.0934332773066827,0.451962341232168,0.376672924720052,0.25,0.0873015873015873,0.263157894736842,0.794641664185402,0.000125486387238237
"10508",0.0980392156862745,0.0173422174864658,0.0085197719851528,2.21770710624135e-05,0.00107007987575084,0.473160184558192,0.559930421835287,0.494316472825609,0.25,0.0793650793650794,0.473684210526316,0.55665947226883,0.000807882601040829
"10509",0.00980392156862745,0.00150313975222478,0.0085197719851528,2.2177071061208e-05,0.000587250559540237,0.000120652186898189,0.354622351531222,0.770192718770377,0.5,0.00793650793650794,0.0526315789473684,0.133171005806331,0.0324138904980358
"10511",0.0980392156862745,0.0113327815732752,0.00951884998254698,0.000206599544606574,0.00359986894394403,0.0581332738124077,0.529710308319605,0.800160762685524,0.5,0.0793650793650794,0.368421052631579,0.662612821703027,0.000265744371753255
"10513",0.00980392156862745,0.00301523572103037,0.00752140817965836,0.000726625368135545,6.3417418963297e-05,0.00202456839107949,0.372642264516125,0.81160784138538,0.25,0.00793650793650794,0.0526315789473684,0.130316895441451,0.0332807477901895
"10514",0.0882352941176471,0.0122188845531411,0.00752140817965867,0.000726625368136618,0.00285253479601579,0.00397374220891152,0.527911708320776,0.192493333073947,0.25,0.0714285714285714,0.368421052631579,0.542614850636401,0.000914215996310039
"10516",0.00980392156862745,0.00369571197814279,0.00831747363968569,3.79924289079879e-05,0.000913061994831987,6.12236503108512e-06,0.421355861790812,0.844474406009228,0.5,0.00793650793650794,0.0526315789473684,0.108379165318667,0.039406539321409
"10517",0.0980392156862745,0.0182728737261787,0.00831747363968569,3.7992428909196e-05,0.00176136086614068,0.0382481114543497,0.529345743606038,0.801915066233404,0.25,0.0793650793650794,0.315789473684211,0.65692871778281,0.000412465252125189
"10518",0.0980392156862745,0.0114017910980693,0.0115954410940312,0.000122893356183435,0.00320809154028201,0.0619046402185212,0.522594634923564,0.390902328171811,0.25,0.0793650793650794,0.368421052631579,0.617618456056639,0.000566254536474174
"10520",0.107843137254902,0.0130778452851039,0.0166230215413779,0.000176942493958444,0.00197451811614566,0.0364408504823022,0.519990601255225,0.0593098323668577,0.25,0.0873015873015873,0.421052631578947,0.654588905343973,0.00023979283485722
"10521",0.0980392156862745,0.0081963177405858,0.0166230215413779,0.000176942493958314,0.00379221777599566,0.0192213091688483,0.505798012173555,0.768038977159636,0.25,0.0793650793650794,0.315789473684211,0.637559642417615,0.000477948916180934
"10526",0.107843137254902,0.0249715494948038,0.0250882547961563,3.41881024569875e-05,0.00617663892853904,0.0425366845278862,0.599204094267634,0.81590559133466,0.25,0.0873015873015873,0.421052631578947,0.584033082053041,0.00034393509710798
