"","degree","eigenvector","pagerank","authorities","hubscore","betweenness","closeness","eccentricity","dmnc","lobby","leverage","localbridge"
"5154",0.114583333333333,0.00763402027381688,0.0116330917475015,0.00130047457013359,0.001906568030592,0.104455791219367,0.78784231612616,0.625,0.06875,0.421052631578947,0.585659374888338,0.000520928447178717
"5156",0.0208333333333333,0.0005891811867977,0.0144479718362823,0.00115933220192252,1.79460414159049e-06,0.000974807193567322,0.632313558862946,0.875,0.0125,0.105263157894737,0.406139906940608,0.00471827208288938
"5158",0.0104166666666667,0.000525223156083209,0.00418195986478676,1.44240533557049e-05,0.000531904531530521,0.000798849901957832,0.652834272712927,0.75,0.00625,0.0526315789473684,0.148123957583102,0.0311835032145884
"5160",0.104166666666667,0.0131362664561683,0.00418542610018794,2.15687523317447e-05,0.0039493261252385,0.0118246718565935,0.803807843682211,0.75,0.0625,0.526315789473684,0.491805826931194,0.00100086918085998
"5163",0.104166666666667,0.00126614058850127,0.00539458545269483,1.60791354063308e-05,0.00104617799448737,0.0546018457502651,0.75096626948143,0.75,0.0625,0.315789473684211,0.639057624440978,0.000338441174723974
"5165",0.0104166666666667,0.000122521055953807,0.00539458545269483,1.60791354082822e-05,4.87770589149221e-05,0.00184533048958938,0.615631425603727,0.875,0.00625,0.0526315789473684,0.235120547741532,0.0169006800641477
"5167",0.104166666666667,0.000829095943160814,0.00412136090426925,1.96833796435383e-05,0.000319833909406431,0.00661236666912755,0.71973356635286,0.75,0.0625,0.210526315789474,0.746223162452066,0.000224473363179095
"5168",0.125,0.0106968286042477,0.0502017491259375,2.66361876302458e-05,0.00182992124438354,0.0329297519133155,0.793716480871279,0.75,0.075,0.473684210526316,0.635769830081547,0.000240905126305404
"5171",0.114583333333333,0.0210462607914906,0.0687997273507223,0.000939115760975824,0.000341001058844961,0.211529859388459,0.78678831102454,0.75,0.06875,0.263157894736842,0.661440279085333,0.000287805994139586
"5175",0.125,0.00370990772924894,0.0167815804868742,3.04540924704467e-05,0.00221344809732239,0.0298096531841099,0.78180092375598,0.75,0.075,0.368421052631579,0.656929668545156,0.000372129045819489
"5177",0.104166666666667,0.00183648670454662,0.0124134759159835,1.84913665662437e-05,0.000529559212167413,0.0330211568711772,0.723055743326793,0.75,0.0625,0.210526315789474,0.77981741167792,0.000166338499936963
"5183",0.104166666666667,0.00908587002329049,0.00302480673186944,1.29762294350291e-05,0.000432976621673121,0.00783707680564551,0.766929441718817,0.75,0.0625,0.263157894736842,0.671045471994707,0.000381461715284843
"5187",0.114583333333333,0.00628493199920165,0.00710944582977713,2.9716856684895e-05,0.00124262110024177,0.0228834668588881,0.762489666039367,0.75,0.06875,0.315789473684211,0.676149391315529,0.000247462909413494
"5190",0.0104166666666667,0.000975668304444715,0.00302480673187165,1.29762294369643e-05,0.000330100797241746,3.03531241741947e-05,0.674974268143609,0.75,0.00625,0.0526315789473684,0.109122241346224,0.0428121653785168
"5191",0.104166666666667,0.00139519507619907,0.00715773705905323,1.70333033002843e-05,0.00021537194282132,0.0234041747658684,0.722297330717359,0.75,0.0625,0.210526315789474,0.731750194578502,0.000204687617684647
"5195",0.104166666666667,0.00185851276762103,0.00620598141254422,2.58967964929494e-06,0.000281264273754929,0.0254346562947681,0.736922681954255,0.75,0.0625,0.263157894736842,0.697928706972541,0.000296733769615985
"5196",0.114583333333333,0.01163966923619,0.01076966204947,9.09380244819275e-06,6.46493114308962e-05,0.0257880215528464,0.774355761462747,0.625,0.06875,0.315789473684211,0.667115180400376,0.000263304973253178
"5197",0.104166666666667,0.00149948610538022,0.00620598141254111,2.58967964929494e-06,0.000952206885423895,0.0209251768730342,0.740532207805055,0.75,0.0625,0.263157894736842,0.668234607723535,0.00026837582568883
"5200",0.114583333333333,0.0179714024182249,0.0101165770210404,0.00141606201225102,0.0023088551981514,0.0311965681428618,0.767053095948616,0.75,0.06875,0.368421052631579,0.678353702063241,0.000211467614198892
"5201",0.104166666666667,0.196637473433678,0.00527465168361961,4.7370451570101e-05,0.760396942782905,0.00495353182617885,0.86872866964536,0.625,0.0625,0.526315789473684,0.182072081101543,0.00390799922028243
"5202",0.479166666666667,0.0240923819997094,0.00467484262192159,2.01064329529146e-05,0.00552960581595424,0.0297250625745265,0.920325457932831,0.625,0.2875,0.684210526315789,0.899413229419179,1.95876264035369e-05
"5206",0.104166666666667,0.0178911010780337,0.00409136928418965,2.90323927844976e-05,0.0242991590401374,0.00113292430807742,0.776211752569064,0.75,0.0625,0.315789473684211,0.605322006202582,0.000455913399172921
"5207",0.104166666666667,0.00784772333135048,0.00409136928418965,2.90323927844976e-05,0.000690717553563569,0.0425462544690852,0.774187356178354,0.75,0.0625,0.368421052631579,0.591723669775492,0.000411946017842087
"5211",0.145833333333333,0.00343893218434679,0.0262596494710777,0.000158629216149472,0.00101629152719695,0.0254210601307638,0.767946939381164,0.75,0.08125,0.368421052631579,0.704031342971464,0.000286710161776963
"5213",0.0833333333333333,0.0095218697746902,0.00510133561301884,3.34513351845298e-06,0.000666039016785587,0.0103617171434771,0.75066832167058,0.75,0.04375,0.263157894736842,0.658483686952678,0.000358436214447514
"5214",0.09375,0.00336660950227697,0.00594349637159969,8.65365803973502e-06,0.0011002305011764,0.0102527326075316,0.758306620094166,0.75,0.05,0.315789473684211,0.598224643496086,0.000523662511366544
"5220",0.125,0.00349327649357426,0.0362295511913327,1.48784646042042e-05,0.000737813811024182,0.115808999297789,0.762477889446053,0.75,0.075,0.421052631578947,0.660424526682883,0.000265425849864734
"5221",0.104166666666667,0.00304044677824623,0.00519970496861934,9.28659700333057e-06,0.00353690230079244,0.00819617611536738,0.754585216606881,0.75,0.0625,0.315789473684211,0.618802565059085,0.000524579975623844
"5222",0.0104166666666667,0.000139864186555749,0.0102423967700363,1.74863737549111e-05,2.52656408666759e-06,5.5184520196513e-05,0.626639596204168,0.75,0.00625,0.0526315789473684,0.230635171138463,0.0186260210959761
"5224",0.114583333333333,0.0301770808615957,0.0125875099509535,0.00121883755617293,0.0588409675604882,0.11397701480295,0.823220380101326,0.75,0.06875,0.526315789473684,0.508491456289293,0.000613482685529696
"5226",0.104166666666667,0.0290713070371774,0.00492833699996628,5.3555293816445e-06,0.00167953883670231,0.00715247126403565,0.799803801955386,0.625,0.0625,0.421052631578947,0.543305283849723,0.000688279611195841
"5227",0.104166666666667,0.0178206981465942,0.00492833699996628,5.3555293816445e-06,0.00021232184682568,0.0217040083866047,0.760114327167894,0.75,0.0625,0.315789473684211,0.681868772088797,0.000252114458353942
"5228",0.0208333333333333,0.000697632418713001,0.0151019927868443,1.0300225958944e-05,7.63394054641531e-06,0.00441703052373319,0.68830183879728,0.75,0.0125,0.105263157894737,0.212693664726186,0.0136670570335273
"5236",0.114583333333333,0.229906025194481,0.0119208069690101,1.93877214729599e-05,0.900569030676311,0.0161650175824913,0.871284190394539,0.625,0.06875,0.578947368421053,0.199193232141126,0.00305300356661015
"5238",0.104166666666667,0.00763931522048418,0.00698970083505609,1.65342627301076e-05,0.000442359134553641,0.113372756904343,0.774844490085286,0.75,0.0625,0.421052631578947,0.591346478977412,0.000420268126899361
"5241",0.125,0.00272473729787806,0.0119170714519883,7.22557006831807e-05,0.000406190637446777,0.0273244688599865,0.783696955279565,0.75,0.075,0.368421052631579,0.63857111710511,0.000288649099039156
"5245",0.104166666666667,0.197130467135871,0.00958094780128079,0.000507866649288673,0.729722244695872,0.00934906573715894,0.862958138921405,0.625,0.0625,0.526315789473684,0.199018596760828,0.00339543319472338
"5250",0.0104166666666667,0.000527176093818685,0.00438769239006026,1.34201137466777e-05,1.17206570497279e-16,0.00291273785735106,0.621710503072513,0.875,0.00625,0.0526315789473684,0.43006191549031,0.0049742601816335
"5251",0.104166666666667,0.000648499089536715,0.00456183095546552,1.24431620590033e-05,5.02373271031045e-06,0.0383749062448087,0.677323109680124,0.875,0.0625,0.105263157894737,0.871811992908342,0.000115739827352992
"5253",0.104166666666667,0.00396010181087186,0.00890408703707652,1.17509366490884e-05,0.00148919854322479,0.014912706696383,0.776904216255938,0.75,0.0625,0.368421052631579,0.586965833428011,0.000516891137626216
"5254",0.125,0.000772759909422943,0.0606665249420358,4.51616474708744e-07,0.00107855943291621,0.0304390662104001,0.72020698540409,0.75,0.075,0.210526315789474,0.770305348698192,0.00019925347270251
"5255",0.104166666666667,0.114112947364559,0.00481895586941699,7.31126108603708e-08,0.451287609535053,0.0084324113716821,0.84345374507444,0.625,0.0625,0.368421052631579,0.42401665544049,0.000504452044302733
"5257",0.0520833333333333,0.00128316242144732,0.00481895586941699,7.31126119462776e-08,0.000118856986552201,0.00985690247216698,0.711058927717626,0.75,0.03125,0.210526315789474,0.453855471696402,0.00162074971260625
"5259",0.0104166666666667,0.000254611222852228,0.00481895586941932,7.31126127955123e-08,7.7760917218088e-06,0.000165179110397818,0.621834746131978,0.75,0.00625,0.0526315789473684,0.219101345587713,0.019174070600204
"5263",0.104166666666667,0.197459824895567,0.00885978687761485,0.00147641770640317,0.756239159976346,0.00692334165588851,0.864417258833034,0.625,0.000997901147350591,0.526315789473684,0.204444084998336,0.0031229428629202
"5267",0.114583333333333,0.228338639072806,0.0104867414021853,0.000554412628574619,0.896977010425449,0.0241638951306042,0.876840387120175,0.625,0.06875,0.578947368421053,0.19520113013945,0.00312046089530224
"5270",0.0520833333333333,0.00142697921711838,0.00500457639762066,1.51994836807133e-05,0.000247957561543629,0.00187252790298989,0.693906319555504,0.75,0.03125,0.210526315789474,0.523780288513284,0.00140481442601161
"5272",0.104166666666667,0.00336485243163506,0.00838792402846015,0.00146884013592113,0.00046425295255346,0.0414561871002367,0.759626776204687,0.75,0.0625,0.315789473684211,0.670011779602795,0.000285059839336673
"5273",0.0520833333333333,0.0117723932032357,0.0053056201821762,0.00131257479019127,0.000761722608377087,0.0131843189627453,0.739862119645477,0.75,0.03125,0.210526315789474,0.474202668818094,0.00139731364705111
"5276",0.104166666666667,0.0040411169784395,0.00901778162734482,2.99920121578613e-06,0.000897363346753556,0.0192010812010609,0.76715555231045,0.75,0.0625,0.315789473684211,0.61245222942225,0.000497468394669834
"5277",0.0833333333333333,0.00299547294693222,0.0187369306876773,0.00177117368075994,0.000953082740261979,0.0198595465824027,0.753830336975441,0.75,0.04375,0.368421052631579,0.527960680761994,0.000636686991504262
"5279",0.0520833333333333,0.00182655842770312,0.00438857741536239,7.53945015312687e-06,0.000982358161619301,0.00456134441554059,0.725630106625276,0.75,0.03125,0.210526315789474,0.442103716465014,0.00174839168151091
"5281",0.125,0.109587939891399,0.0160604323445745,2.29099328653157e-05,0.317992554768395,0.0148022122702725,0.840263465945625,0.625,0.075,0.526315789473684,0.443223170714743,0.000662312748646474
"5285",0.114583333333333,0.0010696415383572,0.00916895584790255,3.81914026166275e-05,5.84993757798736e-06,0.0723398168911472,0.731180415054255,0.75,0.06875,0.315789473684211,0.723745431011519,0.000227633098395088
"5290",0.0104166666666667,0.000911243175557529,0.00453552941358006,1.88863076617166e-05,1.68548463331035e-06,0.000190408561499538,0.626965807838972,0.75,0.00625,0.0526315789473684,0.334439601095208,0.00930917952410248
"5291",0.135416666666667,0.00158884839088782,0.018732861748181,3.04228914994389e-05,1.55047548972115e-15,0.0291273785735106,0.689978825685221,0.75,0.08125,0.210526315789474,0.878461564209446,6.7243124930643e-05
"5292",0.0625,0.000347079181606708,0.00866480146172948,1.57691781460936e-05,7.36405011048839e-05,0.00303295244996842,0.683506409999741,0.75,0.0375,0.263157894736842,0.558354879791288,0.000843898046043629
"5294",0.104166666666667,0.00155704000605146,0.00412599659310713,9.77200643043382e-06,0.000128617379917619,0.0249491157400739,0.730086369535366,0.75,0.0625,0.263157894736842,0.708128379506358,0.000250218106452307
"5296",0.114583333333333,0.00775360519630162,0.00864299772190472,9.85662469543811e-06,0.000294193539871927,0.0529610944903881,0.775519288882189,0.75,0.06875,0.473684210526316,0.602107228796342,0.000436720059717617
"5304",0.114583333333333,0.0282317319279404,0.0347147162864673,3.24504441524227e-05,0.000154002412366154,0.0290329386471259,0.784445946614347,0.625,0.06875,0.368421052631579,0.614023237823968,0.000457814664486368
"5306",0.09375,0.0162530278032087,0.00631353788781063,0.000383577459882144,0.0798347232443868,0.00781339388334069,0.767796198986742,0.75,0.05,0.263157894736842,0.630699862547767,0.000384332506596364
"5312",0.0104166666666667,0.000430060726688194,0.0062155378859858,3.28669067939174e-05,3.84146519597306e-06,0.00209526304076752,0.632957149687567,0.875,0.00625,0.0526315789473684,0.324828079802917,0.00950328039018318
"5315",0.125,0.00168210730336881,0.0145226924737522,3.509658346196e-05,0.000280819915605299,0.0494108206622784,0.741988972398021,0.75,0.075,0.368421052631579,0.71272478274751,0.000169297877496426
"5318",0.104166666666667,0.00732513333015143,0.00408486390469348,0.000160710921208652,0.00113469307781629,0.00826630596493273,0.760813856810757,0.75,0.0625,0.315789473684211,0.63916205849687,0.000310720105439668
"5321",0.125,0.010191728551156,0.0102433150251917,0.000107316323759027,0.00247183738538886,0.0128475024905185,0.812812226930242,0.625,0.075,0.421052631578947,0.590162219243616,0.000366388663095359
"5326",0.104166666666667,0.0272128082051362,0.00529505695816174,5.81412502125883e-06,0.000523441421492286,0.0326791754687117,0.78484635078703,0.75,0.0625,0.473684210526316,0.532538106091915,0.000726830470185876
"5332",0.0520833333333333,0.0765312833855,0.00521150288085074,0.0038434148591851,0.337514491106663,0.0043635470651554,0.813966333075033,0.625,0.03125,0.263157894736842,0.235067348172091,0.00285474984074732
"5338",0.125,0.21714717689179,0.108214727117138,0.000944920359569441,0.784183561209404,0.0215404721267975,0.873823223913079,0.625,0.075,0.631578947368421,0.247677949107558,0.00112752534209029
"5339",0.114583333333333,0.212012311024155,0.00971217232272865,1.35575583732168e-05,0.803819656283536,0.00544893384982817,0.869750877945031,0.625,0.06875,0.578947368421053,0.210259722422273,0.00292277911373293
"5343",0.125,0.00610699231338307,0.0159976951848943,2.16541652687502e-05,0.00857646525963882,0.0309367898599671,0.770573119690228,0.75,0.075,0.421052631578947,0.661149997402639,0.000285275955777843
"5347",0.177083333333333,0.0343660225542844,0.00409482346631413,2.06528757075791e-05,0.0816393212938119,0.0246737421014279,0.82270103233617,0.75,0.1,0.473684210526316,0.729528014937851,0.000155661734683477
"5352",0.125,0.081106587836522,0.013756772812811,0.00152783240491675,0.309511903154649,0.0110374342564221,0.837152089992015,0.75,0.075,0.421052631578947,0.57848733101903,0.000367067651164295
"5356",0.0520833333333333,0.000562604472093525,0.00585367713956729,1.05176939039309e-05,0.000167576038814966,0.0235118718724483,0.689678522555709,0.75,0.03125,0.210526315789474,0.504002669189391,0.00175907648559497
"5357",0.0416666666666667,0.00061882845709768,0.0111598029018108,2.07934853578157e-05,0.000477645279193215,0.00329709071997425,0.651929241516731,0.875,0.025,0.157894736842105,0.513641075855926,0.00187939661343253
"5359",0.104166666666667,0.168972601440179,0.00421394828313886,2.9723317917237e-05,0.673596635794041,0.00416679842848194,0.873221439994724,0.625,0.0625,0.526315789473684,0.189664401381688,0.00375930969419733
"5361",0.114583333333333,0.0127600739624229,0.013511429367853,4.23397809893377e-05,0.000850991137745954,0.0992628351879154,0.774299233814839,0.75,0.06875,0.368421052631579,0.672237534855394,0.000279872373428728
"5366",0.09375,0.0015073814406137,0.00418628765348708,3.0929490623502e-05,0.00117252418758268,0.00381619875152852,0.746153175793919,0.75,0.05,0.263157894736842,0.650338267568512,0.000404944264401586
"5372",0.0104166666666667,0.000196103419860385,0.00409919912480633,9.41214816982346e-06,0.000137935958267027,4.94137096386928e-06,0.615600217631444,0.875,0.00625,0.0526315789473684,0.205793085336849,0.0210922438650015
"5373",0.135416666666667,0.00233153365404883,0.0175785632520065,7.79461529299121e-05,0.000161675527325486,0.0180874074943811,0.740234259994206,0.75,0.08125,0.315789473684211,0.755135154730231,0.000183701076640364
"5378",0.114583333333333,0.0262634944106185,0.0158634910109883,0.000372546314877386,0.089324116792752,0.00815836482602375,0.785362165574191,0.75,0.06875,0.368421052631579,0.631969356849283,0.000333299068395666
"5379",0.0104166666666667,0.00107592259350885,0.00449745435254442,1.58553357556325e-05,0.000332714580959451,5.86668560382164e-06,0.653688075728206,0.75,0.00625,0.0526315789473684,0.163179767159837,0.0279428626678498
"5380",0.0104166666666667,0.000196158729251222,0.0445816169800637,0,1.38661336607254e-05,0.000121250502335133,0.63779320773204,0.875,0.00625,0.0526315789473684,0.252654292644439,0.0141701403442105
"5385",0.104166666666667,0.00183008532557178,0.00590782181723317,2.71277945483804e-05,0.0022631190907743,0.00901304398446568,0.761805445967812,0.75,0.0625,0.368421052631579,0.609637719926267,0.000511945171019597
"5386",0.09375,0.14265575758751,0.0047083727973702,5.01351393274218e-07,0.553276116991603,0.00558690918473698,0.869635467330552,0.625,0.05,0.473684210526316,0.189431730048035,0.00419278296248522
"5389",0.0104166666666667,0.000739231414454625,0.00470837279737441,5.01351394986609e-07,6.86518238047302e-06,0.00155627129128158,0.665687246656036,0.75,0.00625,0.0526315789473684,0.12863996871909,0.0362244996206263
"5404",0.09375,0.0097972846377499,0.00863235040535944,5.54980756830441e-06,0.00102517101206186,0.0533398942530225,0.763775670029277,0.75,0.05,0.315789473684211,0.617280827356381,0.000400110807668555
"5406",0.125,0.0167217462279824,0.0193819894087403,1.72289020338865e-05,0.00348395874934793,0.0625618821660788,0.81833662685393,0.75,0.075,0.526315789473684,0.55544269741759,0.000416548620242953
"5410",0.104166666666667,0.0243651880560891,0.00455483932428232,7.3582798061518e-06,0.0011815998340774,0.0103621635499519,0.778820267988158,0.75,0.0625,0.421052631578947,0.566884869964063,0.00048597829810179
"5413",0.104166666666667,0.0119844753165737,0.00420217698750834,6.70456604103809e-06,0.000367032252122239,0.0912334488154623,0.767666656460286,0.75,0.0625,0.421052631578947,0.601341543295414,0.000418369184509338
"5414",0.03125,0.00896938008094601,0.0155970310556341,0.0015363434125192,0.000156571819020361,0.00399372720941272,0.741312995941786,0.75,0.01875,0.157894736842105,0.217208357516203,0.00991676682812802
"5417",0.104166666666667,0.000882543287447003,0.00685719230960944,1.04308966073246e-05,0.00023880488206041,0.0278447812067808,0.736410400145088,0.75,0.0625,0.210526315789474,0.710333876373521,0.000241779606252846
"5418",0.104166666666667,0.163870342782944,0.00685719230963903,1.04308966073246e-05,0.599156786648082,0.0186694387183659,0.855077242675548,0.625,0.0625,0.526315789473684,0.254627538946514,0.00245716891944421
"5421",0.0104166666666667,0.00761862788581317,0.00460845324437213,0.00137168585897151,0.000212529147715984,0.000277682404661937,0.683770205689979,0.75,0.00625,0.0526315789473684,0.142209175249384,0.0326012834537866
"5423",0.104166666666667,0.00346067717201469,0.00570796355815448,1.91944390504143e-05,0.00150259788915145,0.016292939277746,0.766354743965085,0.75,0.0625,0.315789473684211,0.615406664167486,0.000530776911027167
"5425",0.125,0.0132247598680624,0.0168350526171869,3.11144726465794e-05,0.00155698912487292,0.0140829836797484,0.78934383177372,0.75,0.075,0.368421052631579,0.630041759324923,0.000431333626380306
"5429",0.125,0.0133310719832232,0.013346053682909,0.000417699101627071,0.00043473108869143,0.0364139326459075,0.795167357167588,0.75,0.075,0.368421052631579,0.620998488416303,0.000484683710861842
"5432",0.114583333333333,0.00253830673794203,0.0114677953407261,0.00130696200213579,0.000247845153548565,0.0102393933017479,0.735392902482741,0.75,0.06875,0.263157894736842,0.735451985350709,0.000237873018270107
"5436",0.0208333333333333,0.00131322280251654,0.0182762239579269,2.51493226588676e-05,0.000375232110711761,3.12630217213227e-05,0.695033339535672,0.75,0.0125,0.105263157894737,0.209983696930995,0.0136181081523099
"5440",0.104166666666667,0.0302434584488574,0.00467339999215783,7.46716312314065e-06,0.0331986925085199,0.014265080265975,0.784587265734118,0.75,0.0625,0.421052631578947,0.569669801352583,0.000461844275668846
"5443",0.09375,0.000741841915164934,0.00463133644507984,3.02425198781688e-06,0.000615792973630408,0.0189111959963507,0.726014023567318,0.75,0.05,0.263157894736842,0.64886353335665,0.000428866809665748
"5452",0.125,0.24057009995665,0.0183053156210151,2.84677574106558e-05,0.940503720129519,0.0136757500422628,0.888645244258322,0.625,0.075,0.578947368421053,0.238887275109086,0.00194548013363866
"5457",0.09375,0.00329076135747473,0.00540827553767488,1.10960015360588e-05,0.002447284411605,0.0338145843056027,0.741457848039551,0.75,0.05,0.315789473684211,0.589170512728239,0.000555947209269119
"5458",0.0104166666666667,0.00129856511055748,0.00540827553767411,1.10960015377967e-05,0.000279545238051093,0.00212716870048815,0.672000678331775,0.75,0.00625,0.0526315789473684,0.119995881596089,0.0389731463678841
"5459",0.09375,0.0112192843760831,0.00466680884943864,3.55086335905375e-05,0.00147194209127248,0.099784033706624,0.804164674459631,0.625,0.05,0.368421052631579,0.538305257351233,0.000406238399492525
"5464",0.104166666666667,0.00282269561017677,0.00413056703630608,4.72600686311125e-06,0.000706413412407763,0.00306950647442607,0.757342117101733,0.75,0.0625,0.315789473684211,0.604760947025292,0.000558051623301173
"5472",0.104166666666667,0.0188054612617379,0.00450813869098819,3.56905996634513e-05,0.00016551290143861,0.00670820029777293,0.767705519218222,0.75,0.0625,0.421052631578947,0.592095541870544,0.000414596877467527
"5478",0.104166666666667,0.193012681090433,0.00798969491650159,1.18572709960356e-05,0.706209277876857,0.010234938055562,0.877780159266648,0.625,0.0625,0.526315789473684,0.193257219145733,0.00368486689618661
"5479",0.03125,0.000461933296657323,0.00798969491650491,1.18572709975299e-05,5.65381500328667e-05,0.00423553326375316,0.653065682771551,0.875,0.01875,0.157894736842105,0.414535611864301,0.00322385507400483
"5486",0.104166666666667,0.00859864950507295,0.00425448962169549,3.42314379471149e-06,0.000770324060589218,0.00805425138872976,0.772044016195171,0.75,0.0625,0.315789473684211,0.63365086268321,0.000312374841460161
"5487",0.03125,0.00132421008443908,0.0108430872663602,0.000115430481150241,3.44922193177707e-16,0.00296455561670959,0.717359405140718,0.75,0.01875,0.157894736842105,0.335980908113251,0.00384931000080018
"5492",0.104166666666667,0.00653835056779498,0.00491351362130714,0.00825338500459393,0.00217945158357561,0.0108852416871848,0.742130291517791,0.75,0.0625,0.263157894736842,0.731883979889987,0.000218676115993476
"5495",0.104166666666667,0.00352111723780368,0.00414107534742625,9.98471197294839e-06,0.0103387433841495,0.0267189184479744,0.751529190641848,0.75,0.0625,0.421052631578947,0.584596483204326,0.000615476985516399
"5497",0.104166666666667,0.0529305760265772,0.00901535093002959,0.0026945652750212,0.204395424849254,0.0237190457820413,0.811638100576818,0.75,0.0625,0.263157894736842,0.616473285145239,0.000282898044819128
"5498",0.104166666666667,0.216345518246106,0.00984223767212205,1.04106965482017e-05,0.789088648242714,0.0136693601324486,0.864376040756434,0.625,0.0625,0.526315789473684,0.201688202829343,0.00321585406358366
"5499",0.0625,0.00351634904167378,0.00852162045869128,4.99191421213206e-05,0.000554229339323757,0.00122297359108817,0.713383627237847,0.75,0.0375,0.210526315789474,0.548531766811813,0.00117988438665074
"5500",0.0104166666666667,0.00144299675828178,0.00443621418781178,3.99280404414479e-05,0.00115409192089255,2.11455063769181e-06,0.647139112186183,0.75,0.00625,0.0526315789473684,0.219101345587713,0.019174070600204
"5504",0.125,0.0179590006887212,0.0127246318641922,0.000315965690728682,0.000506500420039417,0.0486571814764256,0.781417006813937,0.75,0.075,0.473684210526316,0.631084523935882,0.000430222255425255
"5505",0.0104166666666667,0.000375668521558803,0.00408870619942347,1.08226767244436e-05,4.90332616944119e-06,5.34202266364247e-06,0.631329624491546,0.875,0.00625,0.0526315789473684,0.225016127921431,0.0186745463124963
"5508",0.114583333333333,0.0102372902937733,0.0185834236760016,2.56321130329368e-05,0.000242433153653791,0.0278264286082802,0.780619731446566,0.75,0.06875,0.473684210526316,0.610601368950403,0.000291551591088539
"5509",0.09375,0.0010518639219451,0.00513727602562384,5.57476497887413e-06,0.00023615702173662,0.0147591036140592,0.686817988039692,0.75,0.05,0.210526315789474,0.792631043691191,0.000197087003550465
"5510",0.145833333333333,0.21372402596543,0.0326888804279648,0.000147664171334182,0.872684793744208,0.0466549640918569,0.890945212932584,0.625,0.08125,0.631578947368421,0.306150676307428,0.00132314717340213
"5515",0.104166666666667,0.231132300178336,0.00486038174848883,1.5388408441302e-05,0.881886721918754,0.00642756391703234,0.873073054918965,0.625,0.0625,0.526315789473684,0.169835878317554,0.004250153155619
"5523",0.0208333333333333,0.000727325123399222,0.00887087723462983,1.97361455767914e-05,0.00015059029701595,0.00023214143661796,0.666199528465204,0.75,0.0125,0.105263157894737,0.219889983232209,0.0132040654114235
"5528",0.114583333333333,0.00447360271462613,0.00969893593272742,0.00234729053768463,0.000565613486723322,0.019070544819528,0.76790218832657,0.75,0.06875,0.263157894736842,0.733858400247617,0.000175792576091637
"5529",0.125,0.0157883334662004,0.0132576301557089,9.56412233520027e-05,0.000477460261675943,0.0339865921179688,0.804956061530345,0.625,0.075,0.526315789473684,0.596362592783153,0.000364966528158241
"5531",0.104166666666667,0.00307819133572589,0.0105918976808378,2.76018568970678e-06,0.000607706366056939,0.00797640888806005,0.734647444125953,0.75,0.0625,0.210526315789474,0.724387757670091,0.000248700973956661
"5532",0.09375,0.146769417771093,0.0105918976808378,2.76018568991097e-06,0.605712094605835,0.00727177086790548,0.868332976110003,0.625,0.05,0.473684210526316,0.218613495911264,0.00272575780732942
"5535",0.114583333333333,0.0161593449565373,0.00844118971765512,1.67682402981009e-05,0.000207916712662852,0.0127247477588097,0.77416733596972,0.75,0.06875,0.368421052631579,0.639741123387644,0.000437950574234866
"5537",0.09375,0.00212489773063386,0,0,0.000604673941890619,0,0.731447743722487,0.75,0.05,0.263157894736842,0.649972782336033,0.000377251163056474
"5538",0.104166666666667,0.00301595620455546,0.00373763988172338,8.74649674739239e-06,0.00053267099894927,0.00176619877100594,0.742954653049784,0.75,0.0625,0.368421052631579,0.65502347047329,0.000280565008943068
"5539",0.0104166666666667,0.0183503351499827,0.00373763988172338,8.74649674932985e-06,0.0890560441689351,0.000214804661386604,0.728171495462479,0.75,0.00625,0.0526315789473684,0.0909477283571641,0.0484331627914994
"5542",0.125,0.00357705943341276,0.0102358176758318,0.00119495323572179,0.00112414321877829,0.0149703075957223,0.77599270793342,0.75,0.075,0.368421052631579,0.640893790452933,0.000437980727716503
"5543",0.104166666666667,0.230441285593074,0.00541663256696746,3.2651047421777e-06,0.881866956379796,0.00897636853231326,0.863708307915519,0.625,0.00125437508867037,0.526315789473684,0.169996924864574,0.00415732437878991
"5545",0.1875,0.00333236159293702,0.0106680816385369,2.47460742415706e-05,0.00648217430889522,0.0466317920591117,0.774498258241849,0.75,0.10625,0.368421052631579,0.807697422501806,8.43281399784061e-05
"5548",0.0520833333333333,0.00133928448305526,0.00654464790943169,5.69212434651533e-07,0.000952915100572597,0.0108805747948915,0.688812942947116,0.75,0.03125,0.157894736842105,0.624009907042019,0.000797080243491718
"5552",0.114583333333333,0.0318040797395865,0.0462904841690397,0.00167753633671522,0.0895105492465511,0.0332574164508834,0.790709916598166,0.75,0.06875,0.263157894736842,0.691922850556341,0.000246989178554875
"5565",0.104166666666667,0.0111819234298103,0.00952556202514452,0.00141899154047798,0.00167489489461714,0.0380745628514115,0.74911616667177,0.75,0.0625,0.263157894736842,0.727583123794615,0.000169273585184345
"5568",0.0520833333333333,0.00184516595377638,0.00438767116794042,1.24454259975772e-05,0.00131695764141678,0.00449700076115188,0.705985571317871,0.75,0.03125,0.210526315789474,0.530558279104683,0.00126327804672945
"5572",0.114583333333333,0.00220907940506708,0.0130176053950812,1.60688432170698e-05,0.00063767351237191,0.128323605096228,0.749053750727205,0.75,0.06875,0.368421052631579,0.651024943815445,0.000398388797562546
"5578",0.0625,0.000916571186397348,0.0091282114549819,6.85196949446089e-06,0.000371964074989787,0.00536670185179557,0.708728339900747,0.75,0.0375,0.263157894736842,0.541621282284596,0.000841753537041035
