"","degree","eigenvector","closeness","pagerank","betweenness","hubscore","authorities","radiality","clusterrank","densitymnc","lobby","leverage","subgraph","topologicalcoeff","eccentricity","geodkpath","stress","informationcent","localbridge"
"5891",3,0.00888631466439946,2309.63095238095,7.1094726705988e-05,4352,9.17290205885336e-16,0.0071114982673748,22.1531034482759,0,2,3,-0.241666666666667,0+0i,0.333333333333333,8,411,14912,1.02747001575822,0.287292817679558
"5892",2,0.00277791196897367,2280.3119047619,6.31650534725958e-05,3252.55184241573,0.000317746614569998,5.55297525516852e-05,22.0995862068966,0,1,2,-0.764705882352941,-0.0047895125815008+0i,0.5,7,300,0,1.25625838560086,3.75
"5893",3,0.00277300494829673,2297.19166666667,7.2989602120502e-05,0,9.0057042419413e-16,0.000236268834311568,22.1294712643678,0,2,3,-0.592185592185592,0+0i,0.333333333333333,8,339,0,0.648301518263936,1.29411764705882
"5894",15,0.0278974322940681,2724.59761904762,9.16168390515882e-05,46714.1772234821,0.00555796983329417,0.00227310684545494,22.8464367816092,0,14,11,0.189631299207471,-0.00267874635536626+0i,0.0670833333333333,7,1788,0,1.62050516248373,0.0298182225565146
"5895",2,0.00130977891483597,2099.42857142857,6.04104590760133e-05,4352,6.11139059099622e-16,0.000834379052366945,21.7002298850575,0,1,2,-0.179487179487179,0+0i,0.5,8,127,0,1.52909367495541,0.458333333333333
"5896",1,0.00130528885166375,2098.7619047619,6.04104590760133e-05,0,3.00672421870845e-16,0.00083437905236681,21.7000459770115,0,0,1,-0.833333333333333,0+0i,1,8,127,0,0.648301518263935,11
"5897",13,0.0141671607070621,2596.7,7.67707718717245e-05,278530.556016406,0.00907745680220662,0.000348380334806088,22.6555402298851,0,12,9,0.221133768765348,0.185682201336473+0i,0.0804516584333098,7,1139,260278,1.98076987680775,0.0278700243410278
"5898",3,0.00195839671761991,2222.92976190476,8.07959069743003e-05,0,9.0057042419413e-16,0.000347663068743082,21.9746206896552,0,2,3,-0.517273576097105,0+0i,0.345679012345679,8,254,73381,1.87380044081576,1.01315789473684
"5899",2,0.00590794119359765,2362.96666666667,8.08693917327122e-05,0,6.0134484374169e-16,0.000191087868048228,22.2566436781609,0,1,2,-0.809090909090909,0+0i,0.5,8,496,0,0.66466408490129,4.73684210526316
"59",2,0.0028917410998072,2225.4869047619,7.20139249599869e-05,0,6.0134484374169e-16,0.000301306028055299,21.9790344827586,0,1,2,-0.763888888888889,0+0i,0.5,8,260,27505,1.25087437956262,3.73333333333333
"590",17,0.0763470373455818,2851.80952380952,0.000139443444688023,214087.091602263,0.00317785617064112,0.0177672408795831,23.0178390804598,0.977777777777778,16,12,0.0979917716001927,0.00326862958281686+0i,0.0604446503010653,7,2527,185587,1.99954883215072,0.0403859431755
"5900",11,0.0165264366282443,2566.15238095238,7.07642754770997e-05,81046.631667964,0.00376583449991823,7.42883430234841e-05,22.6051494252874,0,10,7,0.257520440578911,0.0596248719396652+0i,0.091991341991342,8,1099,26527,1.6612623052653,0.0225954359862049
"5901",12,0.0222955257036642,2654.66428571429,7.66127217322914e-05,119815.409836467,0.00590568854523538,0.000197736070405226,22.7432643678161,0.611111111111111,11,9,0.0721296331292804,-0.0258043484378515+0i,0.0859375,7,1481,0,1.82845660734337,0.0602086374173607
"5902",2,0.00463533863899908,2297.12023809524,7.60445945002117e-05,0,6.0134484374169e-16,0.000264705122656291,22.1299310344828,0,1,2,-0.746153846153846,0+0i,0.5,8,364,0,1.51289256950418,3.41379310344828
"5903",20,0.0325117852969738,2826.87142857143,0.000193069517801079,222561.755283618,0.00411482653078596,0.00861025166070295,22.9817011494253,0,19,12,0.231751489816006,0.089713827827968+0i,0.0523706896551724,7,2371,0,0.641484483507653,0.0280948716047519
"5904",6,0.00556733308551431,2443.81666666667,9.1467420148069e-05,0,1.80114084838826e-15,0.00049425024807171,22.4024827586207,0,5,6,-0.309173669467787,0+0i,0.169354838709677,7,644,0,0.652236879624295,0.314285714285714
"5905",2,0.00267685690926227,2196.7,6.55678149867073e-05,0,6.0134484374169e-16,0.000377761448734367,21.9212873563218,0,1,2,-0.692307692307692,0+0i,0.5,8,202,135743,1.93972322484408,2.75
"5906",1,0.00271052353834245,2157.59642857143,6.47745048994912e-05,0,3.00672421870845e-16,0.000270008574253536,21.8364137931034,0,0,1,-0.846153846153846,0+0i,1,8,187,0,0.653890649397033,12
"5907",3,0.00562171408761967,2374.75952380952,8.36014848635018e-05,0,9.0057042419413e-16,0.000473694371888978,22.2795402298851,0,2,3,-0.630555555555556,0+0i,0.333333333333333,7,509,0,0.648634099586408,1.46892655367232
"5908",15,0.0413496569892257,2773.81666666667,0.000134794106233636,41398.1719136996,0.0126502875699028,0.000430955660570966,22.9167816091954,0.622222222222222,14,11,0.177328291552014,0.0719060109242331+0i,0.0708812260536398,6,2115,0,0.641484483507649,0.030898374528735
"5909",13,0.029538396786454,2619.52857142857,7.90724426938377e-05,515646.621974923,0.00280185105921099,0.000380545816465561,22.688275862069,0,12,8,0.266541274817137,0.0771009130292505+0i,0.0776923076923077,7,1338,0,1.77424404210671,0.0257266921118377
"591",14,0.0980112011292722,2851.92619047619,0.000154392682315165,196891.265611899,0.00643277370727068,0.00025588452539921,23.0196781609195,0,13,11,0.0143098324231892,0.108842910732115+0i,0.0745341614906832,7,2542,0,0.606236558782262,0.0426473347657203
"5910",1,0.00609748370916325,2259.78333333333,6.68697826396266e-05,0,3.00672421870845e-16,0.000225479196582117,22.0583908045977,0,0,1,-0.888888888888889,0+0i,1,7,285,194970,1.87228181831855,17
"5911",13,0.0479071489291936,2681.06666666667,8.9017223298877e-05,103417.45112291,0.00222554647022401,0.00458390140174199,22.7828045977011,0.644444444444444,12,9,0.190293585385829,0.0187747046007631+0i,0.0786324786324786,7,1606,0,1.79712357801902,0.0221157276172472
"5912",1,0.00291705836182539,2201.34880952381,6.4717555649652e-05,0,3.00672421870845e-16,0.000148791996086119,21.9371034482759,0,0,1,-0.875,0+0i,1,8,205,18712,1.0006894332489,15
"5913",5,0.0141569210173385,2582.81666666667,9.90948755040928e-05,0,1.50372406697549e-15,0.00308996286287817,22.6409195402299,0,4,5,-0.437307176391683,0+0i,0.2,8,1112,117672,1.93162464408903,0.468718295569834
"5914",1,0.0029170583618254,2201.34880952381,6.4717555649652e-05,0,3.00672421870845e-16,0.000148791996086119,21.9371034482759,0,0,1,-0.875,0+0i,1,8,205,0,1.66906415141019,15
"5915",13,0.016482966939275,2637.16904761905,7.8583803706921e-05,37500.1506088919,0.00244361415859133,0.000332879694403647,22.7175172413793,0,12,9,0.236697411989403,0.0683636105472699+0i,0.0775919732441472,8,1369,46185,1.62655922693426,0.0215838628537061
"5916",12,0.0206599986055713,2717.7880952381,0.000132253245389199,3338.65974088429,2.12738442164402e-05,0.00353790511014593,22.8382528735632,0,11,11,-0.0352022473611679,0+0i,0.0838353413654618,7,1731,0,1.01906572118937,0.0741298239557625
"5917",2,0.00469739185208694,2309.49523809524,7.52587351297142e-05,0,6.0134484374169e-16,0.000239277390678026,22.1558620689655,0,1,2,-0.771241830065359,0+0i,0.517857142857143,7,376,34071,1.83412098879033,3.87096774193548
"5918",3,0.00572031943918432,2363.2130952381,8.01193497187323e-05,0,9.0057042419413e-16,0.000535097060495965,22.2555402298851,0,2,3,-0.638888888888889,0+0i,0.333333333333333,8,495,0,0.63040702133545,1.51162790697674
"5919",1,0.00601347492787864,2247.35595238095,6.97381837855274e-05,0,3.00672421870845e-16,0.00330346856558857,22.0325517241379,0,0,1,-0.888888888888889,0+0i,1,8,299,0,0.65996547058202,17
"592",17,0.0416986512606062,2691.84047619048,0.000311480322208153,157990.350418308,0.00266305990138561,0.000744930073323643,22.8009195402299,0,16,9,0.461688528996649,0.0160550846493079+0i,0.0596184419713831,7,1538,0,0.606236558782265,0.00676185125571366
"5920",17,0.0239474686286654,2733.74523809524,0.000114527348473522,180351.618996994,0.00663270788297529,0.00101628244437001,22.8605057471264,0,16,11,0.257886315250492,0.0388709235243983+0i,0.060584712927087,7,1801,0,0.652001440303358,0.0213911514145193
"5921",3,0.0129734917426426,2410.99047619048,7.60470655409996e-05,29418.3300843975,4.48945048165139e-05,0.00774909768977713,22.3457471264368,0,2,3,-0.63640350877193,0.0111848656182238+0i,0.342342342342342,8,627,151581,1.97146658220435,1.49640287769784
"5922",13,0.0132032263740924,2623.55,9.1878075028011e-05,39339.2069037291,0.0040295663374863,0.000583486118320688,22.6996781609195,0.388888888888889,12,9,0.233463065877254,0.0305646465182086+0i,0.0782967032967033,7,1272,0,0.669012804351899,0.0295697254804516
"5923",1,0.0035560734880756,2207.19047619048,6.43617806094218e-05,0,3.00672421870845e-16,0.000106804603293451,21.9475862068966,0,0,1,-0.875,0+0i,1,8,203,0,1.01668650999558,15
"5924",2,0.00364077334988834,2218.45238095238,0.00011877953692199,0,6.0134484374169e-16,0.000107256066939999,21.9707586206897,0,1,2,-0.382352941176471,0+0i,0.5,8,217,0,0.653073234937809,0.882352941176471
"5925",20,0.185625227239363,2978.91666666667,0.000126179766788209,135443.062326297,0.395025240416546,0.00510686622892126,23.1699310344828,0,19,14,-0.0478624933382552,0.091917069688613+0i,0.0609903381642512,6,3259,284656,2.09114920698987,0.0475190675413827
"5926",13,0.0743608999556537,2748.92857142857,8.08341319347482e-05,79521.0680261399,0.164329614016823,0.00034780957624536,22.8837701149425,0,12,11,0.0153003851439964,0.143807278567663+0i,0.0846930846930847,7,1827,0,1.01665670435175,0.0281724545254998
"5927",7,0.00772317897682825,2476.10952380952,6.1494633006461e-05,12069.7208586359,0.0034861016644151,0.000792170030832301,22.4592183908046,0,6,5,0.0128544061302682,0.00932791811391323+0i,0.145161290322581,7,758,0,1.01665670435175,0.0718220019755236
"5928",14,0.0314967355680838,2734.53333333333,9.57199602678172e-05,71097.950489886,0.00842919117654241,0.00674809750550698,22.8657471264368,0,13,11,0.132505512865287,0.158860916413365+0i,0.0728110599078341,6,1838,0,1.24413384322616,0.0381420175197784
"5929",1,0.00168533072515391,2173.78214285714,6.021453943392e-05,0,3.00672421870845e-16,0.000180309508965999,21.8762298850575,0,0,1,-0.833333333333333,0+0i,1,8,166,28799,1.52116025460532,11
"593",13,0.0485307983518996,2731.26428571429,0.000183862100620089,2733.03378549984,7.81135840903116e-05,0.00370536992699786,22.8548045977012,0,12,11,0.00352049167775848,0+0i,0.0785684903331962,7,1800,0,0.977386765066825,0.0698779600048035
"5930",1,0.00427188818614272,2246.27261904762,6.27831289572574e-05,0,3.00672421870845e-16,0.000191770635710192,22.0314482758621,0,0,1,-0.882352941176471,0+0i,1,8,269,23156,1.76702481027817,16
"5931",2,0.00656452595196455,2345.89523809524,6.96006888819464e-05,0,6.0134484374169e-16,0.000327685678405481,22.2283218390805,0,1,2,-0.763888888888889,0+0i,0.5,7,444,38886,1.85371255571176,3.73333333333333
"5932",14,0.298909462748244,2903.76666666667,8.94150768275555e-05,52073.3971781951,0.834107283047956,0.000733035222575387,23.0785287356322,0,13,13,-0.356178603920201,0.102254685579674+0i,0.101324237560193,6,2783,268910,2.00756381129354,0.131695117498612
"5933",2,0.0032774870155703,2279.67619047619,8.51143201459553e-05,0,6.0134484374169e-16,0.000230238119155192,22.0943448275862,0,1,2,-0.787114845938375,0+0i,0.5,7,319,0,0.644019460181999,4.19117647058824
"5934",1,0.000725824792186854,2095.44444444444,6.04729031645452e-05,0,3.00672421870845e-16,0.000101967227574345,21.6910344827586,0,0,1,-0.833333333333333,0+0i,1,9,120,171316,1.85927236653821,11
"5935",14,0.121533284555207,2855.44523809524,0.000117644682601899,114153.2914712,0.193637635043524,0.00101402044278051,23.0203218390805,0,13,12,-0.183921383984409,0.0195021650786131+0i,0.0817378497790869,7,2504,77429,1.89547485321827,0.0902538555477402
"5936",3,0.0115153899495724,2364.51666666667,7.31560236427499e-05,0,9.0057042419413e-16,0.0104527606010612,22.2597701149425,0,2,3,-0.592185592185592,0+0i,0.333333333333333,8,521,101794,1.88604613117432,1.29411764705882
"5937",1,0.00123318091549171,2146.94920634921,6.31826994476984e-05,0,3.00672421870845e-16,0.000129233607451889,21.8111264367816,0,0,1,-0.875,0+0i,1,9,163,0,0.641375329722737,15
"5938",1,0.00266386569466952,2173.39801587302,6.27810091382424e-05,0,3.00672421870845e-16,0.000130758995747085,21.8715402298851,0,0,1,-0.857142857142857,0+0i,1,9,180,0,1.01195747248936,13
"5939",1,0.00266386569466952,2173.39801587302,6.27810091382424e-05,0,3.00672421870845e-16,0.000130758995747085,21.8715402298851,0,0,1,-0.857142857142857,0+0i,1,9,180,0,0.649491173473945,13
"594",5,0.0350246020438304,2590.99047619048,0.00012402325908077,0,1.50372406697549e-15,0.00187571214614303,22.6579310344828,0,4,5,-0.509232640424591,0+0i,0.2,7,1109,0,0.658550874039122,0.588520117248545
"5940",12,0.0278952653292699,2699.71666666667,8.15470027753888e-05,19356.3374078921,0.00436782176360682,0.000649201921987636,22.8136091954023,0,11,10,0.0239264341326129,0.0389806620204047+0i,0.086374695863747,7,1702,75858,1.87550110837367,0.0597610200571016
"5941",18,0.0576497895427515,2827.34523809524,0.000133525193206818,116149.978531747,0.0645971928580125,0.00393790883612579,22.9846436781609,0,17,13,0.159362492932585,0.0171349881112551+0i,0.0583804143126177,7,2362,0,1.01899084995201,0.024173935173877
"5942",12,0.197300924276908,2897.91904761905,7.47948480596757e-05,38884.493951214,0.498707273309013,0.00158040662064586,23.0736551724138,0,11,12,-0.411390491580245,0.044482484709227+0i,0.0983333333333333,7,2744,3370,1.72545756627854,0.177029690993933
"5943",1,0.00238793909292493,2189.96428571429,6.2117695893041e-05,0,3.00672421870845e-16,0.00013858028984354,21.9108965517241,0,0,1,-0.866666666666667,0+0i,1,8,186,35200,1.87610958332293,14
"5944",2,0.0119698065358343,2528.38571428571,6.64036674951534e-05,0,6.0134484374169e-16,0.00432075154932055,22.5542988505747,0,1,2,-0.870588235294118,0+0i,0.5125,8,922,40639,1.85942082774602,7.07142857142857
"5945",8,0.0154968764776324,2621.82142857143,0.000102489634905644,46000.9937383744,0.00507474715827874,0.00175389472100197,22.6999540229885,0,7,7,-0.195915750915751,0.0239887412041868+0i,0.125,7,1325,0,0.40395487687864,0.173593750974073
"5946",14,0.017937428669353,2669.87619047619,9.23337593229088e-05,53580.6629902054,0.00466008175950674,0.00261298438956405,22.7706666666667,0,13,8,0.231393506801597,0.0275871518017859+0i,0.072,7,1489,215125,1.95803363442215,0.0343057906760345
"5947",15,0.0835051752613858,2736.00476190476,9.60474857549378e-05,59521.5765807894,0.185609303196439,0.000522072558509121,22.8585747126437,0.488888888888889,14,9,0.184802493725276,-0.0140096924457217+0i,0.0716666666666667,7,1817,188932,1.93629790294684,0.0312399370484428
"5948",1,0.00302490288996308,2150.91547619048,6.30758759111905e-05,0,3.00672421870845e-16,9.37314472379656e-05,21.8201379310345,0,0,1,-0.875,0+0i,1,8,159,59352,1.89204043576028,15
"5949",8,0.014275818226262,2572.60952380952,0.000128042685158356,0,2.40537937496676e-15,0.00251689393686095,22.6171954022989,0,7,8,-0.27749103916941,0+0i,0.127358490566038,7,1089,63549,1.46151200758751,0.218192122414282
"595",15,0.0877092716438761,2837.44523809524,0.000167627900454406,176022.274989345,0.0458432157648164,0.000904434372460578,23.0007356321839,0,14,11,0.0618424419015671,0.0184211996650395+0i,0.0712182061579652,7,2403,23515,1.84926427089053,0.0377857266680667
"5950",4,0.00644044505859085,2485.13095238095,8.03549381744952e-05,0,1.20268968748338e-15,0.000434592089617798,22.4743908045977,0,3,4,-0.637037037037037,0+0i,0.25297619047619,7,765,61311,1.78869858777291,1.08598306960605
"5951",3,0.00739985965533395,2383.76428571429,7.81558588992164e-05,0,9.0057042419413e-16,0.00253789317324323,22.2981149425287,0,2,3,-0.662572721396251,0+0i,0.333333333333333,7,505,46499,1.89999662890567,1.61957018747142
"5952",1,0.00200687817361366,2222.84880952381,6.54168386682329e-05,0,3.00672421870845e-16,6.67508508130277e-05,21.9779310344828,0,0,1,-0.916666666666667,0+0i,1,8,232,139671,1.91229958664364,23
"5953",3,0.00414639251720629,2366.50952380952,7.75748166115552e-05,0,9.0057042419413e-16,0.000233665601879632,22.2628965517241,0,2,3,-0.646886446886447,0+0i,0.341269841269841,8,462,0,0.657995394725107,1.53101361573374
"5954",11,0.00695333173498643,2436.1119047619,6.03841265134177e-05,9801.70456573338,0.00334331867769259,2.04477633510297e-05,22.383632183908,0,10,6,0.380504376944005,0+0i,0.0927272727272727,7,645,295063,1.90721427977792,0.0242522231204527
"5955",11,0.0135537582649846,2592.63571428571,6.03841265134116e-05,5649.19863254843,0.0035013225439104,2.04477633510297e-05,22.6515862068966,0,10,8,0.118580510664422,0.0218997861693962+0i,0.0918091809180918,7,1154,0,1.52408305888645,0.0508901783426983
"5956",12,0.0196754321948417,2613.50952380952,6.73649652804806e-05,5720.68902199869,0.00603687692434675,0.00146720675631975,22.6826666666667,0,11,8,0.175654898114852,0.00715800778073084+0i,0.0850694444444444,7,1298,0,0.679058361782129,0.0465164910487122
"5957",1,0.00181525256139739,2094.26666666667,6.03841265134177e-05,0,3.00672421870845e-16,2.04477633496879e-05,21.6865287356322,0,0,1,-0.833333333333333,0+0i,1,8,106,0,1.24413522559976,11
"5958",5,0.00747882311493378,2427.87619047619,8.76382418865424e-05,0,1.50372406697549e-15,0.000359038998831271,22.3733333333333,0,4,5,-0.429867561059512,0+0i,0.2,7,616,508,1.48250326927859,0.50060429256095
"5959",1,0.00181525256139739,2094.26666666667,6.03841265134177e-05,0,3.00672421870845e-16,2.04477633496879e-05,21.6865287356322,0,0,1,-0.833333333333333,0+0i,1,8,106,0,0.649898672621152,11
"596",19,0.197417674471306,2977.07142857143,0.000188591892597427,220028.697645672,0.266196670900675,0.00276348476450054,23.1644137931034,7.16666666666667,18,16,-0.138684907016092,0.0542714890366459+0i,0.0664305776041031,7,3267,1852,1.84553867944594,0.0622199466111952
"5960",15,0.0263935291826781,2680.9,8.58758732743608e-05,23371.5890619159,0.00482666660105197,0.00125691216229227,22.7798620689655,0.444444444444444,14,10,0.218695827575927,0.0561957759740514+0i,0.0699530516431925,7,1589,0,0.679058361782128,0.0324887639922086
"5961",6,0.0106738952473805,2507.90952380952,0.000102186773318613,0,1.80114084838826e-15,0.000464186605808507,22.5153103448276,0,5,6,-0.376797385620915,0+0i,0.166666666666667,7,842,0,1.01459252125186,0.365506329113924
"5962",12,0.0113115077826919,2548.8880952381,6.65623804034855e-05,36614.6259130854,0.002775271619617,0.00048259601571424,22.5745287356322,0,11,7,0.261848391832912,0.0373358619725324+0i,0.0841346153846154,7,976,0,1.52816377928287,0.02942888558308
"5963",12,0.201361945244849,2842.49523809524,7.14347543179024e-05,33160.7267750113,0.510119021180349,0.000261922753868651,23.0043218390805,0,11,12,-0.406989443171424,0.0336367399314367+0i,0.11235632183908,7,2405,53688,1.85010633341507,0.184719584906749
"5964",4,0.00370270812746697,2325.13452380952,7.9973515458203e-05,0,1.20268968748338e-15,0.000403667405064942,22.1820689655172,0,3,4,-0.449328449328449,0+0i,0.25,8,382,0,1.03022373225927,0.653526970954357
"5965",1,0.00757870660600588,2261.15476190476,6.97004448080277e-05,0,3.00672421870845e-16,8.28887886527058e-05,22.0610574712644,0,0,1,-0.925925925925926,0+0i,1,7,270,0,1.00419156293057,26
"5966",12,0.0255681333696617,2689.56428571429,0.000187914771497947,27725.3703959661,0.000127033441886844,0.000964865861041955,22.8017471264368,0,11,11,0.000333644189859371,0.00722885754548161+0i,0.0844444444444444,7,1546,168688,1.90443989753022,0.067390341875148
"5967",5,0.0114927012335015,2433.14285714286,0.000126803318010843,0,1.50372406697549e-15,0.000246572540130671,22.384367816092,0,4,5,-0.369351963659364,0+0i,0.2,7,612,0,0.673387323659822,0.401618242000736
"5968",16,0.146956137715041,2867.14523809524,0.000162190328689944,94443.5148512876,0.311050954684156,0.000412575899044075,23.0293333333333,0,15,12,-0.0830818430893293,0.0767360238934243+0i,0.0754969418960245,7,2537,0,1.4024308983257,0.0463189672630966
"5969",1,0.00176781928553832,2193.52619047619,6.46231306620188e-05,0,3.00672421870845e-16,0.000223911687304996,21.9192643678161,0,0,1,-0.888888888888889,0+0i,1,8,194,0,1.73949116633306,17
"597",13,0.0441860704805263,2685.18095238095,0.000115347529801292,53930.7609442271,0.00844667725307461,0.000302993132751491,22.7893333333333,0,12,8,0.187002749784763,0.00657453340664753+0i,0.078471863706763,7,1584,0,0.996528365372837,0.0286753404593679
"5970",2,0.00411572943024262,2305.89285714286,7.24842710996824e-05,0,6.0134484374169e-16,0.000385664930565123,22.1504367816092,0,1,2,-0.777089783281734,0+0i,0.517241379310345,8,337,0,1.69322944761676,3.984375
"5971",1,0.00176781928553833,2193.52619047619,6.46231306620188e-05,0,3.00672421870845e-16,0.000223911687304996,21.9192643678161,0,0,1,-0.888888888888889,0+0i,1,8,194,449937,2.06323361061352,17
"5972",6,0.00665484557334776,2393.61904761905,6.12536334927523e-05,16679.7222909652,0.00053397085751461,0.000394052253413476,22.3134712643678,0,5,5,0.011559696342305,0.0570990587625046+0i,0.166666666666667,7,507,72525,1.51844357422856,0.0880829015544041
"5973",19,0.0383286864848006,2860.9619047619,0.000125561603474416,210957.66307025,0.00750890518806576,0.00321890250973407,23.0284137931035,0,18,13,0.144199357780445,0.1179502218324+0i,0.0547538200339559,7,2601,221402,1.94700567076738,0.0384557725988609
"5974",1,0.00123269692689888,2135.92976190476,6.3378435553844e-05,0,3.00672421870845e-16,0.000214054670260434,21.7880459770115,0,0,1,-0.857142857142857,0+0i,1,8,142,0,1.02398689953592,13
"5975",1,0.00123269692689888,2135.92976190476,6.3378435553844e-05,0,3.00672421870845e-16,0.000214054670260434,21.7880459770115,0,0,1,-0.857142857142857,0+0i,1,8,142,0,0.883120070924577,13
"5976",16,0.0242259889915724,2710.48333333333,0.000104321362079984,71158.6738492696,0.00407082077344473,0.000688257412359555,22.8263908045977,0,15,11,0.224963313797647,0.0396131802497526+0i,0.0645424836601307,7,1688,0,1.79478323284561,0.030912073300031
"5977",11,0.0124625791893013,2574.88333333333,6.33784355538049e-05,27866.2359629177,0.00348296374864214,0.000214054670261774,22.6209655172414,0,10,7,0.175741834793559,0.0324543692611194+0i,0.093841642228739,7,1110,0,0.640129871857156,0.0354798113808318
"5978",11,0.0353984614051618,2664.60952380952,6.14020098407636e-05,17794.8886138693,0.0541364898845164,0.000115035511101877,22.7647816091954,0,10,7,0.0738503455608719,0.0677428458572449+0i,0.094574780058651,7,1476,0,1.618279698466,0.0627877396413729
"5979",17,0.0290233118441919,2764.14047619048,0.000113211685313494,64983.2003981527,0.00564966828316449,0.00647516979306403,22.9003218390805,0.819444444444444,16,11,0.195241165012703,0.0451647964663541+0i,0.0620031796502385,7,2006,0,0.640129871857157,0.0294357125866833
"598",7,0.0352318812345747,2585.78571428571,0.000266697632647166,0,2.10572261173351e-15,0.000459034517213368,22.6428505747126,0,6,7,-0.274892889151201,0+0i,0.153246753246753,7,1108,85863,1.8591212147342,0.221737795635913
"5980",11,0.0211763293004996,2640.80476190476,6.14020098407636e-05,9523.58612303285,0.00519031943953854,0.000115035511101877,22.7233103448276,0,10,10,0.0175117677101979,0.12233440029316+0i,0.0930909090909091,8,1384,238896,1.95718104412896,0.0551859063685274
"5981",11,0.0227310334446193,2581.4380952381,6.14020098407636e-05,21069.1918088418,0.00207313926864525,0.000115035511101877,22.6308045977012,0,10,7,0.219948290506761,-0.0203926202014079+0i,0.0909090909090909,7,1167,0,0.640129871857158,0.0276952574830455
"5982",2,0.0265057176955326,2430.25,9.65890768454659e-05,0,6.0134484374169e-16,0.000317157086340149,22.3827126436782,0,1,2,-0.863945578231293,0+0i,0.5,7,612,0,1.01038711382406,6.76515151515152
"5983",6,0.0377702168126882,2571.12857142857,8.51099830575574e-05,50892.9271661635,0.0038454037559956,0.000150179250720988,22.6191264367816,0,5,6,-0.316654205333451,0.0406715050560802+0i,0.168367346938776,7,1088,531365,1.89875795694542,0.262973842495454
"5984",6,0.0236285611274531,2618.59523809524,5.79424702347429e-05,16349.2306301407,0.00332382372679222,0.000357777284880587,22.6954482758621,0,5,6,-0.427344877344877,0.0985645804610329+0i,0.17003367003367,7,1341,0,0.640129871857151,0.39358442962696
"5985",4,0.00808801633800095,2491.61666666667,7.98290834233993e-05,0,1.20268968748338e-15,0.000636648163934099,22.4871724137931,0,3,4,-0.591396868825049,0+0i,0.253472222222222,7,790,88807,1.92901784769979,0.943746071653048
"5986",1,0.00506339065451809,2362.9619047619,5.79424702347521e-05,0,3.00672421870845e-16,0.000357777284879917,22.2597701149425,0,0,1,-0.95,0+0i,1,7,465,0,1.88508748697369,39
"5987",1,0.00506339065451809,2362.9619047619,5.79424702347521e-05,0,3.00672421870845e-16,0.000357777284879917,22.2597701149425,0,0,1,-0.95,0+0i,1,7,465,0,0.663609845568454,39
"5988",1,0.00506339065451809,2362.9619047619,5.79424702347521e-05,0,3.00672421870845e-16,0.000357777284879917,22.2597701149425,0,0,1,-0.95,0+0i,1,7,465,131,1.00206309338686,39
"5989",1,0.00472504348664778,2184.56428571429,6.66929071116002e-05,0,3.00672421870845e-16,0.00323028850776213,21.8929655172414,0,0,1,-0.904761904761905,0+0i,1,8,221,208609,1.98063109462768,20
"599",3,0.00668234653121416,2382.58571428571,6.25673009155904e-05,160.337948155664,0.0012972894864393,7.83932540437888e-05,22.2943448275862,0,2,3,-0.618546365914787,0+0i,0.342857142857143,7,547,0,0.633145584208901,1.408
"5990",1,0.00472504348664778,2184.56428571429,6.66929071116002e-05,0,3.00672421870845e-16,0.00323028850776213,21.8929655172414,0,0,1,-0.904761904761905,0+0i,1,8,221,0,1.00769907641806,20
"5991",1,0.00472504348664778,2184.56428571429,6.66929071116002e-05,0,3.00672421870845e-16,0.00323028850776213,21.8929655172414,0,0,1,-0.904761904761905,0+0i,1,8,221,0,0.655330636345866,20
"5992",1,0.00472504348664778,2184.56428571429,6.66929071116002e-05,0,3.00672421870845e-16,0.00323028850776213,21.8929655172414,0,0,1,-0.904761904761905,0+0i,1,8,221,114095,1.7952084798248,20
"5993",1,0.00472504348664778,2184.56428571429,6.66929071116002e-05,0,3.00672421870845e-16,0.00323028850776213,21.8929655172414,0,0,1,-0.904761904761905,0+0i,1,8,221,0,1.40288382226566,20
"5994",1,0.00472504348664779,2184.56428571429,6.66929071116002e-05,0,3.00672421870845e-16,0.00323028850776213,21.8929655172414,0,0,1,-0.904761904761905,0+0i,1,8,221,92470,1.78968522025685,20
"5995",4,0.00788467773303568,2410.36904761905,8.99826970382584e-05,0,1.20268968748338e-15,0.00369743430249045,22.3410574712644,0,3,4,-0.560423116615067,0+0i,0.25,7,616,0,1.00449867962826,0.878738222040147
"5996",4,0.0060921370809799,2335.27857142857,7.75181190979026e-05,486.57041083502,6.87774977176812e-05,0.00339152059515137,22.1956781609195,0,3,4,-0.458333333333333,0+0i,0.25,7,474,373486,2.04167385412239,0.63953488372093
"5997",7,0.0106172639583819,2603.5119047619,0.000129080393396307,0,2.10572261173351e-15,0.000920060581923419,22.6698850574713,0,6,7,-0.400265612851425,0+0i,0.147783251231527,7,1192,0,0.651791997853028,0.324823697664097
"5998",11,0.0125369595945618,2588.99523809524,7.71137162485446e-05,101073.582580334,0.00139161010235765,0.000175170844371164,22.6434942528736,0,10,8,0.171558441558442,-0.0809614387177285+0i,0.0918181818181818,7,1145,0,1.02725693907147,0.0287055602011548
"5999",16,0.0466369997112834,2860.37380952381,0.000149480451653779,117875.890429342,0.0112044573457973,0.00241734585548537,23.0257471264368,0,15,12,0.0455900893981389,0.0822718143127698+0i,0.0639150943396226,7,2600,0,1.00938620480205,0.0431677008726056
